True Accuracy,Weighted CI Lower,Weighted CI Upper,Unweighted CI Lower,Unweighted CI Upper
0.7699999809265137,0.7824969291687012,0.7986425757408142,0.7822912335395813,0.7984368801116943
0.8100000023841858,0.7820855975151062,0.7981283664703369,0.7819827198982239,0.7981283664703369
0.7599999904632568,0.7824969291687012,0.7988482117652893,0.7824969291687012,0.7988482117652893
0.7599999904632568,0.7823941111564636,0.7987453937530518,0.782702624797821,0.7985396981239319
0.75,0.7825998067855835,0.7986425757408142,0.7828054428100586,0.7986425757408142
0.7999999523162842,0.7819827198982239,0.7984368801116943,0.7820855975151062,0.7983340620994568
0.7899999618530273,0.7821884155273438,0.7982338070869446,0.7822912335395813,0.7982338070869446
0.7799999713897705,0.7822912335395813,0.7984368801116943,0.7819827198982239,0.7984368801116943
0.8299999833106995,0.7818799018859863,0.7980255484580994,0.7815713882446289,0.7980255484580994
0.7699999809265137,0.7824969291687012,0.7987453937530518,0.7823941111564636,0.7983340620994568
0.8899999856948853,0.7812628746032715,0.7976141571998596,0.7812628746032715,0.7974111437797546
0.7599999904632568,0.7825972437858582,0.798542320728302,0.7825998067855835,0.7986425757408142
0.7400000095367432,0.7828054428100586,0.7990539073944092,0.782702624797821,0.7988508343696594
0.7699999809265137,0.7824969291687012,0.7984368801116943,0.7823941111564636,0.7987453937530518
0.699999988079071,0.7833196520805359,0.799670934677124,0.7832168340682983,0.799259603023529
0.8100000023841858,0.7820855975151062,0.7983340620994568,0.7819827198982239,0.7982311844825745
0.8299999833106995,0.7815713882446289,0.7980255484580994,0.7816742062568665,0.797922670841217
0.7400000095367432,0.7828054428100586,0.7990539073944092,0.7824969291687012,0.7990539073944092
0.75,0.7825998067855835,0.7988482117652893,0.782702624797821,0.7986425757408142
0.8199999928474426,0.7817770838737488,0.7981283664703369,0.7818799018859863,0.797922670841217
0.75,0.782702624797821,0.7987453937530518,0.782702624797821,0.7986425757408142
0.7999999523162842,0.7821884155273438,0.7985396981239319,0.7820855975151062,0.7983340620994568
0.7099999785423279,0.7832168340682983,0.7991567254066467,0.7830111384391785,0.7991567254066467
0.8199999928474426,0.7819827198982239,0.7984368801116943,0.7820830345153809,0.7980255484580994
0.7699999809265137,0.7823941111564636,0.7984368801116943,0.7823941111564636,0.7986425757408142
0.8499999642372131,0.7816742062568665,0.7978198528289795,0.7817770838737488,0.7977170348167419
0.8399999737739563,0.7818799018859863,0.798130989074707,0.7816742062568665,0.7978198528289795
0.7899999618530273,0.7821858525276184,0.7986425757408142,0.7820855975151062,0.7983340620994568
0.8700000047683716,0.7814685702323914,0.7977170348167419,0.7812628746032715,0.7975113391876221
0.8299999833106995,0.7816742062568665,0.797922670841217,0.7819801568984985,0.7981283664703369
0.8399999737739563,0.7816742062568665,0.797922670841217,0.7816742062568665,0.7979252934455872
0.8399999737739563,0.7817770838737488,0.7978198528289795,0.7816742062568665,0.797922670841217
